id,name,startDateTime,endDateTime,gameTypeId,gameType,isLive,isCompleted,isDuckworthLewis,matchDay,numberOfDays,resultText,resultTypeId,resultType,gameStatusId,gameStatus,tossResult,tossDecision,ticketUrl,isWomensMatch,oversRemaining,channels,innings,isInProgress,totalOvers,streamCount,legacyFixtureId,year,competition_id,competition_name,competition_legacyCompetitionId,homeTeam_id,homeTeam_name,homeTeam_shortName,awayTeam_id,awayTeam_name,awayTeam_shortName,venue_id,venue_name,venue_latitude,venue_longitude,venue_location,venue_state
14110,Match 2,2022-09-01T14:00:00Z,2022-09-01T17:33:56Z,6,T20 Domestic,False,True,False,1.0,1.0,Trinbago Knight Riders win by 3 wickets,AwayWin,Away Win,Result,Result,Trinbago Knight Riders won the toss and elected to bowl.,Field,,False,,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 27302, 'fixtureId': 14110, 'inningNumber': 1, 'battingTeamId': 54, 'bowlingTeamId': 66, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 7, 'oversBowled': '20.0', 'runsScored': 143, 'currentRunRate': 7.15, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27343, 'fixtureId': 14110, 'inningNumber': 2, 'battingTeamId': 66, 'bowlingTeamId': 54, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 6, 'noBalls': 3, 'penalties': 0, 'totalExtras': 17, 'wideBalls': 8, 'oversBowled': '19.2', 'runsScored': 148, 'currentRunRate': 7.66, 'numberOfWicketsFallen': 7, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,54449,2022,2145,CPL 2022,3031,54.0,Saint Lucia Kings,SLK,66.0,Trinbago Knight Riders,TTR,26.0,"Warner Park, Basseterre",,,,
14111,Match 3,2022-09-01T23:00:00Z,2022-09-02T03:35:27Z,6,T20 Domestic,False,True,False,1.0,1.0,Barbados Royals win by 7 wickets,AwayWin,Away Win,Result,Result,Barbados Royals won the toss and elected to bowl.,Field,,False,,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 27315, 'fixtureId': 14111, 'inningNumber': 1, 'battingTeamId': 55, 'bowlingTeamId': 58, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 5, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 14, 'wideBalls': 7, 'oversBowled': '17.0', 'runsScored': 149, 'currentRunRate': 8.76, 'numberOfWicketsFallen': 8, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27345, 'fixtureId': 14111, 'inningNumber': 2, 'battingTeamId': 58, 'bowlingTeamId': 55, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 1, 'penalties': 0, 'totalExtras': 17, 'wideBalls': 15, 'oversBowled': '15.1', 'runsScored': 150, 'currentRunRate': 9.89, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': ''}]",False,17.0,0,54450,2022,2145,CPL 2022,3031,55.0,St Kitts and Nevis Patriots,KIT,58.0,Barbados Royals,BAR,26.0,"Warner Park, Basseterre",,,,
14332,Match 6,2022-09-02T14:00:00Z,2022-09-02T16:54:30Z,3,T20 International,False,True,False,1.0,1.0,Pakistan win by 155 runs,HomeWin,Home Win,Result,Result,Hong Kong won the toss and elected to bowl.,Field,,False,,[],"[{'id': 27322, 'fixtureId': 14332, 'inningNumber': 1, 'battingTeamId': 11, 'bowlingTeamId': 120, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 18, 'wideBalls': 17, 'oversBowled': '20.0', 'runsScored': 193, 'currentRunRate': 9.65, 'numberOfWicketsFallen': 2, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27347, 'fixtureId': 14332, 'inningNumber': 2, 'battingTeamId': 120, 'bowlingTeamId': 11, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 10, 'wideBalls': 8, 'oversBowled': '10.4', 'runsScored': 38, 'requiredRunRate': 16.71, 'currentRunRate': 3.56, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,54719,2022,2162,Asia Cup 2022,3042,11.0,Pakistan Men,PAK,120.0,Hong Kong Men,HK,23.0,"Sharjah Cricket Stadium, Sharjah",,,,
12992,Eliminator,2022-09-02T14:00:00Z,2022-09-02T16:35:57Z,24,Domestic The Hundred,False,True,False,1.0,1.0,Southern Brave Women win by 2 runs,HomeWin,Home Win,Result,Result,Trent Rockets Women won the toss and elected to bowl.,Field,,True,,[],"[{'id': 27316, 'fixtureId': 12992, 'inningNumber': 1, 'battingTeamId': 899, 'bowlingTeamId': 901, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 4, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 2, 'oversBowled': '20.0', 'balls': 100, 'ballsRemaining': 0, 'runsScored': 134, 'currentRunRate': 6.7, 'numberOfWicketsFallen': 6, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27346, 'fixtureId': 12992, 'inningNumber': 2, 'battingTeamId': 901, 'bowlingTeamId': 899, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 2, 'wideBalls': 2, 'oversBowled': '20.0', 'balls': 100, 'ballsRemaining': 0, 'runsScored': 132, 'currentRunRate': 6.6, 'numberOfWicketsFallen': 7, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,52940,2022,1972,The Women's Hundred 2022,2927,899.0,Southern Brave Women,SBW,901.0,Trent Rockets Women,TRW,49.0,"The Rose Bowl, Southampton",,,,
12993,Eliminator,2022-09-02T17:30:00Z,2022-09-02T20:02:38Z,24,Domestic The Hundred,False,True,False,1.0,1.0,Manchester Originals Men win by 5 wickets,HomeWin,Home Win,Result,Result,London Spirit Men won the toss and elected to bat.,Bat,,False,,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 27311, 'fixtureId': 12993, 'inningNumber': 1, 'battingTeamId': 927, 'bowlingTeamId': 928, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 3, 'oversBowled': '20.0', 'balls': 100, 'ballsRemaining': 0, 'runsScored': 150, 'currentRunRate': 7.5, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27348, 'fixtureId': 12993, 'inningNumber': 2, 'battingTeamId': 928, 'bowlingTeamId': 927, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 2, 'wideBalls': 2, 'oversBowled': '17.4', 'balls': 89, 'ballsRemaining': 11, 'runsScored': 151, 'currentRunRate': 8.48, 'numberOfWicketsFallen': 5, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,52914,2022,1971,The Men's Hundred 2022,2926,928.0,Manchester Originals Men,MOM,927.0,London Spirit Men,LSM,49.0,"The Rose Bowl, Southampton",,,,
14528,,2022-09-02T23:00:00Z,2022-09-03T02:00:00Z,9,Non Accredited T20,False,True,False,1.0,1.0,Match abandoned without a ball bowled,Abandoned,Abandoned,Result,Result,Teams will be announced at the toss,,,True,,[],"[{'id': 27349, 'fixtureId': 14528, 'inningNumber': 1, 'battingTeamId': 0, 'bowlingTeamId': 0, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 0, 'wideBalls': 0, 'oversBowled': '', 'runsScored': 0, 'numberOfWicketsFallen': 0, 'day': 1, 'duckworthLewisOvers': ''}]",False,20.0,0,54877,2022,2180,2022 Lanning v Perry U19 series,3057,154.0,Lanning XII,LAN,155.0,Perry XII,PER,380.0,Geoff Dymock Oval,,,Brisbane,Queensland
13879,3rd ODI,2022-09-02T23:40:00Z,2022-09-03T05:25:31Z,2,ODI,False,True,False,1.0,1.0,Zimbabwe win by 3 wickets,AwayWin,Away Win,Result,Result,Zimbabwe won the toss and elected to bowl.,Field,https://premier.ticketek.com.au/shows/show.aspx?sh=ODITSV0323&V=TSV&P=EWCR2022859O,False,,"[{'id': 50, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/abc-sport.png', 'channelName': 'ABC Sport', 'channelURL': 'http://www.abc.net.au/sport/cricket/', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 27306, 'fixtureId': 13879, 'inningNumber': 1, 'battingTeamId': 23, 'bowlingTeamId': 22, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 9, 'wideBalls': 6, 'oversBowled': '31.0', 'runsScored': 141, 'currentRunRate': 4.55, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27350, 'fixtureId': 13879, 'inningNumber': 2, 'battingTeamId': 22, 'bowlingTeamId': 23, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 8, 'noBalls': 1, 'penalties': 0, 'totalExtras': 11, 'wideBalls': 2, 'oversBowled': '39.0', 'runsScored': 142, 'currentRunRate': 3.64, 'numberOfWicketsFallen': 7, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,54086,2022,2107,Australia v Zimbabwe ODIs - Men,2991,23.0,Australia Men,AUS,22.0,Zimbabwe Men,ZIM,68.0,"Riverway Stadium, Townsville",-19.317619,146.732277,,QLD
14529,,2022-09-03T03:00:00Z,2022-09-05T04:18:29Z,9,Non Accredited T20,False,True,False,1.0,1.0,Lanning XII win by 2 wickets,HomeWin,Home Win,Result,Result,Perry XII elected to bat.,Uncontested,,True,,[],"[{'id': 27380, 'fixtureId': 14529, 'inningNumber': 1, 'battingTeamId': 155, 'bowlingTeamId': 154, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 1, 'penalties': 0, 'totalExtras': 9, 'wideBalls': 6, 'oversBowled': '20.0', 'runsScored': 92, 'currentRunRate': 4.6, 'numberOfWicketsFallen': 5, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27381, 'fixtureId': 14529, 'inningNumber': 2, 'battingTeamId': 154, 'bowlingTeamId': 155, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 8, 'legByesRuns': 2, 'noBalls': 2, 'penalties': 5, 'totalExtras': 35, 'wideBalls': 18, 'oversBowled': '20.0', 'runsScored': 111, 'currentRunRate': 5.55, 'numberOfWicketsFallen': 9, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,54878,2022,2180,2022 Lanning v Perry U19 series,3057,154.0,Lanning XII,LAN,155.0,Perry XII,PER,380.0,Geoff Dymock Oval,,,Brisbane,Queensland
14112,Match 4,2022-09-03T14:00:00Z,2022-09-03T18:25:59Z,6,T20 Domestic,False,True,False,1.0,1.0,Jamaica Tallawahs win by 4 wickets,HomeWin,Home Win,Result,Result,Jamaica Tallawahs won the toss and elected to bowl.,Field,,False,,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 27325, 'fixtureId': 14112, 'inningNumber': 1, 'battingTeamId': 60, 'bowlingTeamId': 57, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 5, 'oversBowled': '20.0', 'runsScored': 142, 'currentRunRate': 7.1, 'numberOfWicketsFallen': 6, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27353, 'fixtureId': 14112, 'inningNumber': 2, 'battingTeamId': 57, 'bowlingTeamId': 60, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 7, 'oversBowled': '19.2', 'runsScored': 143, 'currentRunRate': 7.4, 'numberOfWicketsFallen': 6, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,54451,2022,2145,CPL 2022,3031,57.0,Jamaica Tallawahs,JTA,60.0,Guyana Amazon Warriors,GAW,26.0,"Warner Park, Basseterre",,,,
14333,Super Four Match 1,2022-09-03T14:00:00Z,2022-09-03T17:40:26Z,3,T20 International,False,True,False,1.0,1.0,Sri Lanka win by 4 wickets,HomeWin,Home Win,Result,Result,Sri Lanka won the toss and elected to bowl.,Field,,False,,[],"[{'id': 27299, 'fixtureId': 14333, 'inningNumber': 1, 'battingTeamId': 6, 'bowlingTeamId': 9, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 1, 'penalties': 0, 'totalExtras': 12, 'wideBalls': 9, 'oversBowled': '20.0', 'runsScored': 175, 'currentRunRate': 8.75, 'numberOfWicketsFallen': 6, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27352, 'fixtureId': 14333, 'inningNumber': 2, 'battingTeamId': 9, 'bowlingTeamId': 6, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 5, 'wideBalls': 3, 'oversBowled': '19.1', 'runsScored': 179, 'currentRunRate': 9.34, 'numberOfWicketsFallen': 6, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,54720,2022,2162,Asia Cup 2022,3042,9.0,Sri Lanka Men,SL,6.0,Afghanistan Men,AFG,78.0,"Dubai International Cricket Stadium, Dubai",,,,
12994,Final,2022-09-03T14:00:00Z,2022-09-03T16:35:30Z,24,Domestic The Hundred,False,True,False,1.0,1.0,Oval Invincibles Women win by 5 wickets,HomeWin,Home Win,Result,Result,Southern Brave Women won the toss and elected to bat.,Bat,,True,,[],"[{'id': 27321, 'fixtureId': 12994, 'inningNumber': 1, 'battingTeamId': 899, 'bowlingTeamId': 900, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 3, 'noBalls': 4, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 0, 'oversBowled': '20.0', 'balls': 100, 'ballsRemaining': 0, 'runsScored': 101, 'currentRunRate': 5.05, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27351, 'fixtureId': 12994, 'inningNumber': 2, 'battingTeamId': 900, 'bowlingTeamId': 899, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 4, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 10, 'wideBalls': 6, 'oversBowled': '18.4', 'balls': 94, 'ballsRemaining': 6, 'runsScored': 105, 'currentRunRate': 5.59, 'numberOfWicketsFallen': 5, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,52941,2022,1972,The Women's Hundred 2022,2927,900.0,Oval Invincibles Women,OIW,899.0,Southern Brave Women,SBW,7.0,"Lord's, London",,,,
12995,Final,2022-09-03T17:45:00Z,2022-09-03T20:36:23Z,24,Domestic The Hundred,False,True,False,1.0,1.0,Trent Rockets Men win by 2 wickets,HomeWin,Home Win,Result,Result,Manchester Originals Men won the toss and elected to bat.,Bat,,False,,"[{'channelConstantId': 3, 'id': 52, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/foxtel.png', 'channelName': 'Foxtel', 'channelURL': 'https://www.foxtel.com.au/watch/cricket.html ', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'channelConstantId': 2, 'id': 69, 'channelLogo': 'https://static-files.cricket-australia.pulselive.com/channels/kayo.png', 'channelName': 'Kayo', 'channelURL': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-mtc-cau-lnk-lnc-grc-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'channelType': 'TVChannel', 'registrationUrl': 'https://kayosports.com.au/?marketing=ca-launch&extcamp=cau-web-bnr-lnc-cau-cri&channel=cricketaus&campaign=launch&voucher=CKTAUS', 'order': 99}]","[{'id': 27317, 'fixtureId': 12995, 'inningNumber': 1, 'battingTeamId': 928, 'bowlingTeamId': 931, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 3, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 10, 'wideBalls': 4, 'oversBowled': '20.0', 'balls': 100, 'ballsRemaining': 0, 'runsScored': 120, 'currentRunRate': 6, 'numberOfWicketsFallen': 9, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27354, 'fixtureId': 12995, 'inningNumber': 2, 'battingTeamId': 931, 'bowlingTeamId': 928, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 4, 'oversBowled': '19.3', 'balls': 98, 'ballsRemaining': 2, 'runsScored': 121, 'currentRunRate': 6.17, 'numberOfWicketsFallen': 8, 'day': 0, 'duckworthLewisOvers': ''}]",False,,0,52915,2022,1971,The Men's Hundred 2022,2926,931.0,Trent Rockets Men,TRM,928.0,Manchester Originals Men,MOM,7.0,"Lord's, London",,,,
14527,,2022-09-03T23:00:00Z,2022-09-05T04:47:47Z,9,Non Accredited T20,False,True,False,1.0,1.0,Lanning XII win by 22 runs,HomeWin,Home Win,Result,Result,Lanning XII elected to bat.,Uncontested,,True,,[],"[{'id': 27382, 'fixtureId': 14527, 'inningNumber': 1, 'battingTeamId': 154, 'bowlingTeamId': 155, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 0, 'noBalls': 2, 'penalties': 0, 'totalExtras': 12, 'wideBalls': 9, 'oversBowled': '20.0', 'runsScored': 124, 'currentRunRate': 6.2, 'numberOfWicketsFallen': 5, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 27383, 'fixtureId': 14527, 'inningNumber': 2, 'battingTeamId': 155, 'bowlingTeamId': 154, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 6, 'noBalls': 0, 'penalties': 0, 'totalExtras': 17, 'wideBalls': 11, 'oversBowled': '20.0', 'runsScored': 102, 'currentRunRate': 5.1, 'numberOfWicketsFallen': 4, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,54879,2022,2180,2022 Lanning v Perry U19 series,3057,154.0,Lanning XII,LAN,155.0,Perry XII,PER,380.0,Geoff Dymock Oval,,,Brisbane,Queensland
